cell,x,y,lon,lat,height,area_sq,biome,biome_cost,habitability,is_land,harbor,river,flux,pop,state,state_name,province,province_name,culture,culture_name,burg,burg_name,burg_pop,market_cell,cost_to_market_mi,supply_days
1898,1036.59,445.76,34.5127,5.2727,56,325,Hot desert,200,20,1,0,57,43,1.423,1,Asra,41,Sumayya,4,HUMANS,,,,2620,1268.2,50.7
1899,1060.69,443.74,39.0931,5.6566,55,455,Savanna,60,32,1,0,57,44,2.72,1,Asra,44,Tesem,4,HUMANS,,,,2620,1197.4,47.9
1900,1077.11,443.66,42.2139,5.6718,56,419,Savanna,60,32,1,0,0,17,2.206,1,Asra,44,Tesem,4,HUMANS,,,,1820,1083.4,43.3
1901,1096.13,434.3,45.8288,7.4509,52,247,Savanna,60,32,1,0,0,2,1.336,1,Asra,44,Tesem,4,HUMANS,,,,1820,988.5,39.5
1902,1102.27,447.72,46.9958,4.9001,68,293,Savanna,60,32,1,0,0,2,1.777,6,Mhekinn,8,Kamali,4,HUMANS,,,,1820,915.2,36.6
1903,1121.8,440.45,50.7076,6.2819,70,303,Savanna,60,32,1,0,0,2,1.849,6,Mhekinn,8,Kamali,4,HUMANS,,,,1820,794.7,31.8
1904,1148.22,447.26,55.7289,4.9875,63,324,Grassland,50,30,1,0,0,1,1.964,6,Mhekinn,8,Kamali,4,HUMANS,,,,1820,583.1,23.3
1905,1156.86,445.81,57.3711,5.2631,55,287,Grassland,50,30,1,0,0,2,1.747,6,Mhekinn,8,Kamali,4,HUMANS,,,,1820,525.3,21.0
1906,1180.71,443.16,61.9039,5.7668,57,440,Savanna,60,32,1,0,0,3,3.155,6,Mhekinn,9,Odina,7,GODLINGS,,,,1820,393.3,15.7
1907,1200.41,433.98,65.6481,7.5117,43,235,Savanna,60,32,1,0,0,11,1.727,6,Mhekinn,9,Odina,4,HUMANS,,,,1820,199.7,8.0
1908,1218.78,435.13,69.1395,7.2931,38,286,Grassland,50,30,1,0,0,19,2.125,6,Mhekinn,9,Odina,7,GODLINGS,,,,1820,110.4,4.4
1909,1231.36,436.15,71.5304,7.0993,42,243,Grassland,50,30,1,0,97,166,2.557,6,Mhekinn,9,Odina,7,GODLINGS,,,,1820,174.4,7.0
1910,1248.77,438.21,74.8393,6.7077,46,334,Grassland,50,30,1,0,0,11,2.444,6,Mhekinn,9,Odina,4,HUMANS,,,,1820,280.5,11.2
1911,1271.29,447.72,79.1194,4.9001,45,305,Grassland,50,30,1,0,0,5,3.362,6,Mhekinn,9,Odina,4,HUMANS,,,,2299,377.1,15.1
1912,1289.45,446.26,82.5709,5.1776,45,231,Grassland,50,30,1,0,0,2,5.295,6,Mhekinn,9,Odina,4,HUMANS,,,,1735,314.3,12.6
1913,1297.39,447.06,84.08,5.0256,40,146,Grassland,50,30,1,0,0,10,1.253,6,Mhekinn,9,Odina,4,HUMANS,,,,1735,296.5,11.9
1914,1315.56,447.67,87.5333,4.9096,40,443,Blood Fields,50,0,1,0,0,16,0,13,Blood Fields,10,Aravas,4,HUMANS,,,,1735,324.9,13.0
1915,1342.07,441.86,92.5718,6.0139,39,466,Blood Fields,50,0,1,0,0,3,0,13,Blood Fields,0,,4,HUMANS,,,,1735,310.4,12.4
1916,1356.68,442.32,95.3485,5.9265,30,259,Blood Fields,50,0,1,2,0,8,0,13,Blood Fields,0,,4,HUMANS,,,,1735,390.8,15.6
1917,1355.8,454.6,95.1813,3.5924,30,216,Blood Fields,50,0,1,1,0,8,0,13,Blood Fields,10,Aravas,4,HUMANS,,,,1735,413.4,16.5
1918,1379.15,445.38,99.6192,5.3449,10,237,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1919,1390.4,448.4,101.7573,4.7709,10,169,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1920,1402.76,436.38,104.1064,7.0555,10,242,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1921,1407.48,439.79,105.0035,6.4074,10,204,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1922,1426.04,443.81,108.531,5.6433,10,467,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1923,1447.16,436.71,112.545,6.9928,10,344,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1924,1460.3,445.1,115.0424,5.3981,10,248,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1925,1448.4,451.9,112.7807,4.1056,10,220,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1926,1474.88,433.07,117.8135,7.6847,100,168,Dragon Tundra,1000,30,1,2,0,1,0.032,7,Dragon Coves,12,P'ivka,9,DRAGON RIDGERS,,,,1840,3875.2,155.0
1927,1482.2,439.2,119.2047,6.5195,100,110,Dragon Tundra,1000,30,1,1,0,1,0.036,7,Dragon Coves,12,P'ivka,9,DRAGON RIDGERS,,,,1840,3686.6,147.5
1928,1489.55,445.36,120.6016,5.3487,100,107,Dragon Tundra,1000,30,1,1,0,0,0.092,7,Dragon Coves,12,P'ivka,9,DRAGON RIDGERS,,,,1840,4078.0,163.1
1929,1497.43,444.05,122.0993,5.5977,78,223,Dragon Tundra,1000,30,1,0,3,380,0.089,7,Dragon Coves,12,P'ivka,9,DRAGON RIDGERS,,,,1840,2716.0,108.6
1930,1525.18,444.95,127.3734,5.4266,78,437,Dragon Tundra,1000,30,1,0,3,487,0.223,7,Dragon Coves,12,P'ivka,9,DRAGON RIDGERS,,,,1840,3674.4,147.0
1931,1543.93,434.06,130.937,7.4965,78,297,Dragon Tundra,1000,30,1,0,0,32,0.052,7,Dragon Coves,12,P'ivka,9,DRAGON RIDGERS,,,,1840,4935.3,197.4
1932,1551.55,437.29,132.3852,6.8826,100,171,Dragon Tundra,1000,30,1,0,0,39,0.114,7,Dragon Coves,12,P'ivka,9,DRAGON RIDGERS,,,,1840,6346.4,253.9
1933,1556.3,445.1,133.288,5.3981,100,212,Dragon Tundra,1000,30,1,1,0,39,0.069,7,Dragon Coves,13,S'ven,9,DRAGON RIDGERS,,,,2224,6011.0,240.4
1934,1581.26,436.05,138.0319,7.1183,10,331,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1935,1584.0,447.9,138.5526,4.8659,10,247,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1936,1603.69,447.83,142.2949,4.8792,10,2741,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1937,210.2,463.2,-122.5497,1.9578,0,1021,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1938,224.16,456.26,-119.8965,3.2769,0,179,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1939,226.2,468.7,-119.5088,0.9124,0,231,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1940,240.44,457.99,-116.8023,2.948,31,188,Tropical rainforest,80,80,1,2,0,21,18.499,4,Boru,30,Chipia,4,HUMANS,,,,2141,1023.3,40.9
1941,244.7,466.2,-115.9927,1.3875,31,193,Tropical rainforest,80,80,1,2,0,21,11.849,4,Boru,30,Chipia,4,HUMANS,,,,2141,941.9,37.7
1942,261.81,452.47,-112.7408,3.9973,45,301,Tropical rainforest,80,80,1,0,0,25,16.287,4,Boru,30,Chipia,4,HUMANS,,,,2141,875.5,35.0
1943,272.85,459.98,-110.6425,2.5698,36,195,Tropical rainforest,80,80,1,0,0,3,11.129,4,Boru,30,Chipia,7,GODLINGS,,,,2141,731.5,29.3
1944,285.0,466.2,-108.3333,1.3875,36,222,Tropical rainforest,80,80,1,2,0,3,17.02,4,Boru,30,Chipia,4,HUMANS,,,,2141,611.4,24.5
1945,300.73,462.75,-105.3437,2.0433,0,121,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
1946,307.43,466.29,-104.0703,1.3704,32,153,Tropical rainforest,80,80,1,1,0,17,11.794,4,Boru,31,Durmingia,8,SHIFTERS,,,,2141,427.3,17.1
1947,330.56,456.89,-99.6743,3.1571,48,460,Tropical rainforest,80,80,1,0,0,6,65.412,4,Boru,30,Chipia,7,GODLINGS,,,,2141,413.8,16.6
1948,355.07,464.22,-95.0159,1.7639,54,339,Tropical rainforest,80,80,1,0,0,4,24.227,4,Boru,31,Durmingia,4,HUMANS,,,,2141,407.1,16.3
1949,366.0,471.9,-92.9386,0.3041,54,253,Tropical rainforest,80,80,1,1,0,4,26.985,4,Boru,31,Durmingia,4,HUMANS,,,,2141,451.0,18.0
1950,370.3,451.52,-92.1213,4.1778,48,337,Tropical rainforest,80,80,1,0,0,3,21.468,4,Boru,31,Durmingia,4,HUMANS,,,,2141,581.6,23.3
1951,383.96,452.0,-89.5251,4.0866,26,224,Tropical rainforest,80,80,1,0,0,3,13.267,4,Boru,31,Durmingia,4,HUMANS,,,,2141,686.9,27.5
1952,397.69,462.89,-86.9156,2.0167,34,283,Tropical rainforest,80,80,1,0,206,139,16.735,4,Boru,31,Durmingia,4,HUMANS,,,,2141,777.3,31.1
1953,418.26,453.97,-83.0061,3.7121,39,373,Tropical rainforest,80,80,1,0,0,16,19.978,4,Boru,28,Bosted,4,HUMANS,,,,2141,999.2,40.0
1954,439.38,459.17,-78.9921,2.7238,56,412,Tropical rainforest,80,80,1,0,0,0,20.867,4,Boru,28,Bosted,7,GODLINGS,,,,2141,1272.0,50.9
1955,466.82,464.36,-73.7769,1.7373,56,385,Tropical seasonal forest,70,50,1,0,0,0,11.971,4,Boru,28,Bosted,4,HUMANS,,,,1968,1289.3,51.6
1956,477.4,459.14,-71.7661,2.7295,36,144,Grassland,50,30,1,0,0,1,2.871,4,Boru,28,Bosted,4,HUMANS,,,,1968,1153.0,46.1
1957,487.2,458.8,-69.9035,2.7941,30,355,Grassland,50,30,1,0,0,5,7.227,4,Boru,28,Bosted,4,HUMANS,,,,1968,1091.0,43.6
1958,515.01,459.65,-64.618,2.6325,30,295,Volcanic,50,50,1,0,93,391,0.51,2,Cutho,48,Verro,4,HUMANS,,,,1968,938.0,37.5
1959,527.72,457.22,-62.2023,3.0944,53,262,Volcanic,50,50,1,0,0,5,0.232,2,Cutho,48,Verro,4,HUMANS,,,,1968,854.8,34.2
1960,554.03,454.02,-57.2019,3.7026,58,335,Volcanic,50,50,1,0,0,1,0.308,2,Cutho,48,Verro,7,GODLINGS,,,,1968,709.0,28.4
1961,566.62,453.53,-54.8091,3.7958,60,191,Volcanic,50,50,1,0,0,2,0.438,2,Cutho,48,Verro,4,HUMANS,,,,1968,639.7,25.6
1962,576.98,456.05,-52.8401,3.3168,56,356,Volcanic,50,50,1,0,0,2,0.336,2,Cutho,48,Verro,4,HUMANS,,,,1968,575.2,23.0
1963,604.13,456.19,-47.68,3.2902,100,326,Volcanic,50,50,1,0,0,0,0.26,2,Cutho,47,Cutho,4,HUMANS,,,,1968,451.7,18.1
1964,626.39,465.52,-43.4493,1.5168,100,322,Volcanic,50,50,1,0,0,0,0.264,2,Cutho,47,Cutho,4,HUMANS,2,Cutho,537756,1968,357.6,14.3
1965,644.78,455.71,-39.9541,3.3814,56,238,Volcanic,50,50,1,1,0,5,0.342,2,Cutho,47,Cutho,4,HUMANS,,,,1968,116.8,4.7
1966,654.3,456.8,-38.1447,3.1742,56,145,Volcanic,50,50,1,1,0,5,0.211,2,Cutho,47,Cutho,4,HUMANS,,,,1968,64.1,2.6
1967,649.7,468.6,-39.019,0.9314,56,155,Volcanic,50,50,1,0,0,5,0.345,2,Cutho,47,Cutho,4,HUMANS,,,,1968,133.3,5.3
1968,663.75,457.94,-36.3487,2.9576,47,158,Volcanic,50,50,1,2,0,51,0.167,2,Cutho,47,Cutho,4,HUMANS,22,Rithi,1201809,1968,0.0,0.0
1969,672.6,464.6,-34.6667,1.6917,47,107,Volcanic,50,50,1,0,0,23,0.11,2,Cutho,47,Cutho,4,HUMANS,,,,1968,60.9,2.4
1970,659.1,469.7,-37.2325,0.7223,47,125,Volcanic,50,50,1,0,0,28,0.132,2,Cutho,47,Cutho,4,HUMANS,,,,1968,69.6,2.8
1971,673.5,458.26,-34.4956,2.8967,40,159,Volcanic,50,50,1,2,0,24,0.354,2,Cutho,47,Cutho,4,HUMANS,,,,1968,53.7,2.1
1972,686.0,458.3,-32.1199,2.8891,40,175,Volcanic,50,50,1,2,0,58,1.886,1,Asra,38,Warenland,4,HUMANS,,,,1968,122.4,4.9
1973,698.49,458.29,-29.7461,2.891,56,130,Hot desert,200,20,1,1,0,11,0.998,1,Asra,38,Warenland,4,HUMANS,,,,1968,416.5,16.7
1974,698.9,471.1,-29.6681,0.4562,56,201,Hot desert,200,20,1,0,0,11,3.493,1,Asra,38,Warenland,4,HUMANS,,,,1968,421.1,16.8
1975,690.0,464.8,-31.3596,1.6536,56,96,Volcanic,50,50,1,0,0,11,0.856,1,Asra,38,Warenland,4,HUMANS,,,,1968,181.2,7.2
1976,704.27,455.71,-28.6475,3.3814,54,221,Hot desert,200,20,1,1,0,0,1.666,1,Asra,38,Warenland,4,HUMANS,,,,1968,555.8,22.2
1977,728.59,450.91,-24.0253,4.2938,53,386,Hot desert,200,20,1,0,0,8,1.019,1,Asra,38,Warenland,7,GODLINGS,,,,1968,1101.2,44.0
1978,749.65,465.59,-20.0227,1.5035,56,349,Hot desert,200,20,1,0,0,4,0.893,1,Asra,38,Warenland,4,HUMANS,,,,1968,1708.3,68.3
1979,769.25,452.17,-16.2975,4.0543,58,337,Hot desert,200,20,1,0,0,0,0.888,1,Asra,38,Warenland,7,GODLINGS,,,,1968,2080.7,83.2
1980,784.48,454.63,-13.4029,3.5867,59,267,Hot desert,200,20,1,0,0,16,0.961,1,Asra,38,Warenland,4,HUMANS,,,,1968,2428.6,97.1
1981,800.99,453.87,-10.2651,3.7312,62,344,Hot desert,200,20,1,0,0,4,0.883,1,Asra,38,Warenland,4,HUMANS,,,,1968,2819.5,112.8
1982,818.5,463.36,-6.9371,1.9273,63,420,Hot desert,200,20,1,0,0,0,1.821,1,Asra,38,Warenland,4,HUMANS,,,,1968,3268.6,130.7
1983,839.3,462.92,-2.9839,2.011,64,304,Hot desert,200,20,1,0,0,0,0.807,1,Asra,40,Alsia,7,GODLINGS,,,,1715,3352.9,134.1
1984,853.2,460.55,-0.3421,2.4615,64,323,Hot desert,200,20,1,0,0,0,0.859,1,Asra,40,Alsia,4,HUMANS,,,,1715,3042.7,121.7
1985,872.45,455.09,3.3165,3.4993,64,443,Hot desert,200,20,1,0,0,0,1.572,1,Asra,40,Alsia,7,GODLINGS,,,,1715,2602.5,104.1
1986,892.46,455.68,7.1196,3.3871,65,306,Hot desert,200,20,1,0,0,0,1.048,1,Asra,40,Alsia,4,HUMANS,,,,1715,2162.1,86.5
1987,907.56,454.39,9.9895,3.6323,65,259,Hot desert,200,20,1,0,0,0,3.353,1,Asra,40,Alsia,4,HUMANS,,,,1715,1828.7,73.1
1988,919.65,461.32,12.2873,2.3151,63,435,Hot desert,200,20,1,0,0,1,1.488,1,Asra,40,Alsia,4,HUMANS,,,,1715,1855.9,74.2
1989,952.28,454.51,18.4889,3.6095,58,283,Hot desert,200,20,1,0,0,2,1.514,1,Asra,41,Sumayya,4,HUMANS,,,,1715,1444.9,57.8
1990,962.28,463.53,20.3895,1.895,59,181,Hot desert,200,20,1,0,0,23,0.817,1,Asra,41,Sumayya,4,HUMANS,,,,1715,1473.0,58.9
1991,976.32,451.94,23.0579,4.098,59,195,Hot desert,200,20,1,0,0,29,0.821,1,Asra,41,Sumayya,4,HUMANS,,,,1715,1294.6,51.8
1992,992.04,453.95,26.0456,3.7159,55,347,Hot desert,200,20,1,0,57,35,1.493,1,Asra,41,Sumayya,4,HUMANS,,,,1715,1569.0,62.8
1993,1019.91,451.63,31.3425,4.1569,52,242,Hot desert,200,20,1,0,0,2,0.642,1,Asra,41,Sumayya,4,HUMANS,,,,2620,1410.3,56.4
1994,1037.23,454.73,34.6344,3.5677,53,196,Savanna,60,32,1,0,0,0,1.037,1,Asra,41,Sumayya,4,HUMANS,,,,2620,1043.5,41.7
1995,1048.67,462.92,36.8086,2.011,72,298,Savanna,60,32,1,0,0,1,1.314,1,Asra,41,Sumayya,4,HUMANS,,,,2620,1036.0,41.4
1996,1071.93,459.66,41.2294,2.6306,67,311,Savanna,60,32,1,0,0,2,1.934,6,Mhekinn,8,Kamali,4,HUMANS,,,,2788,1084.9,43.4
1997,1096.28,463.4,45.8573,1.9197,72,277,Savanna,60,32,1,0,0,1,1.699,6,Mhekinn,8,Kamali,4,HUMANS,,,,1820,996.4,39.9
1998,1105.07,465.38,47.5279,1.5434,64,288,Savanna,60,32,1,0,0,5,5.939,6,Mhekinn,8,Kamali,4,HUMANS,,,,1820,925.0,37.0
1999,1119.03,452.12,50.1811,4.0638,67,377,Savanna,60,32,1,0,0,4,7.604,6,Mhekinn,8,Kamali,4,HUMANS,,,,1820,797.9,31.9
2000,1144.66,465.37,55.0523,1.5453,59,320,Grassland,50,30,1,0,0,0,1.959,6,Mhekinn,8,Kamali,4,HUMANS,,,,1820,631.9,25.3
2001,1161.94,454.18,58.3365,3.6722,57,261,Grassland,50,30,1,0,0,1,1.559,6,Mhekinn,8,Kamali,4,HUMANS,,,,1820,513.0,20.5
2002,1183.78,463.57,62.4874,1.8874,53,367,Savanna,60,32,1,0,0,1,2.677,6,Mhekinn,9,Odina,7,GODLINGS,,,,1820,466.0,18.6
2003,1202.84,450.91,66.1099,4.2938,38,247,Savanna,60,32,1,0,0,10,1.799,6,Mhekinn,9,Odina,4,HUMANS,,,,1820,258.4,10.3
2004,1208.87,454.92,67.256,3.5316,44,155,Savanna,60,32,1,0,0,2,1.371,6,Mhekinn,9,Odina,4,HUMANS,,,,1820,278.3,11.1
2005,1204.3,464.5,66.3874,1.7107,44,211,Savanna,60,32,1,1,0,2,6.325,6,Mhekinn,9,Odina,4,HUMANS,,,,1820,348.4,13.9
2006,1221.7,458.6,69.6944,2.8321,44,285,Savanna,60,32,1,1,0,2,9.172,6,Mhekinn,9,Odina,4,HUMANS,,,,1820,289.9,11.6
2007,1234.5,462.25,72.1272,2.1383,43,296,Savanna,60,32,1,0,97,152,3.112,6,Mhekinn,9,Odina,4,HUMANS,,,,2299,332.9,13.3
2008,1234.6,472.9,72.1462,0.114,43,172,Savanna,60,32,1,1,97,92,6.492,6,Mhekinn,9,Odina,4,HUMANS,,,,2299,262.6,10.5
2009,1255.44,463.65,76.107,1.8722,38,415,Grassland,50,30,1,0,0,53,4.602,6,Mhekinn,9,Odina,4,HUMANS,,,,2299,239.1,9.6
2010,1276.97,453.63,80.199,3.7768,32,260,Grassland,50,30,1,0,0,16,9.407,6,Mhekinn,9,Odina,7,GODLINGS,,,,2299,317.4,12.7
2011,1290.96,457.85,82.8579,2.9747,44,244,Grassland,50,30,1,0,0,3,2.447,6,Mhekinn,9,Odina,7,GODLINGS,,,,2299,352.3,14.1
2012,1302.64,454.04,85.0778,3.6988,43,192,Grassland,50,30,1,0,0,2,1.371,6,Mhekinn,9,Odina,4,HUMANS,,,,1735,348.2,13.9
2013,1322.18,464.91,88.7915,1.6327,43,299,Blood Fields,50,0,1,0,0,5,0,13,Blood Fields,10,Aravas,4,HUMANS,,,,1735,434.1,17.4
2014,1344.05,465.05,92.9481,1.6061,39,275,Blood Fields,50,0,1,0,0,8,0,13,Blood Fields,10,Aravas,4,HUMANS,,,,1735,438.4,17.5
2015,1354.84,466.8,94.9988,1.2735,20,130,Blood Fields,50,0,1,0,0,18,0,13,Blood Fields,10,Aravas,4,HUMANS,,,,1735,480.7,19.2
2016,1369.5,462.6,97.7851,2.0718,20,159,Blood Fields,50,0,1,1,0,28,0,13,Blood Fields,0,,4,HUMANS,79,Calcescast,78,1735,500.6,20.0
2017,1384.19,458.3,100.577,2.8891,20,251,Blood Fields,50,0,1,6,0,11,0,13,Blood Fields,10,Aravas,4,HUMANS,,,,1735,584.8,23.4
2018,1371.7,465.7,98.2032,1.4826,20,156,Blood Fields,50,0,1,2,0,11,0,13,Blood Fields,10,Aravas,4,HUMANS,,,,1735,521.5,20.9
2019,1401.69,451.46,103.9031,4.1892,10,184,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
2020,1406.39,461.42,104.7963,2.2961,10,407,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
2021,1438.73,461.99,110.9428,2.1878,10,277,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
2022,1449.67,467.01,113.0221,1.2336,10,122,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
2023,1461.6,460.2,115.2895,2.528,10,203,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
2024,1473.45,453.44,117.5417,3.8129,10,270,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
2025,1491.87,454.83,121.0425,3.5487,100,157,Dragon Tundra,1000,30,1,1,0,0,0.061,7,Dragon Coves,12,P'ivka,9,DRAGON RIDGERS,,,,1840,4784.0,191.4
2026,1492.3,466.1,121.1243,1.4065,100,210,Dragon Tundra,1000,30,1,1,0,0,0.155,7,Dragon Coves,13,S'ven,9,DRAGON RIDGERS,,,,1840,6024.6,241.0
2027,1503.66,451.97,123.2833,4.0923,78,299,Dragon Tundra,1000,30,1,0,0,3,0.236,7,Dragon Coves,12,P'ivka,9,DRAGON RIDGERS,,,,1840,3824.4,153.0
2028,1527.52,460.17,127.8181,2.5337,78,344,Dragon Tundra,1000,30,1,0,0,8,0.059,7,Dragon Coves,13,S'ven,9,DRAGON RIDGERS,,,,2224,3881.0,155.2
2029,1542.79,459.71,130.7203,2.6211,78,315,Dragon Tundra,1000,30,1,0,3,567,0.147,7,Dragon Coves,13,S'ven,9,DRAGON RIDGERS,,,,2224,3565.8,142.6
2030,1560.95,452.81,134.1718,3.9326,88,163,Dragon Tundra,1000,30,1,2,0,0,0.029,7,Dragon Coves,13,S'ven,9,DRAGON RIDGERS,,,,2224,4723.4,188.9
2031,1557.2,466.1,133.4591,1.4065,88,136,Dragon Tundra,1000,30,1,0,0,0,0.02,7,Dragon Coves,13,S'ven,9,DRAGON RIDGERS,,,,2224,3204.4,128.2
2032,1567.45,458.05,135.4072,2.9366,100,184,Dragon Tundra,1000,30,1,2,0,126,0.04,7,Dragon Coves,13,S'ven,9,DRAGON RIDGERS,,,,2224,4930.1,197.2
2033,1560.4,468.7,134.0673,0.9124,100,75,Dragon Tundra,1000,30,1,0,2,126,0.049,7,Dragon Coves,13,S'ven,9,DRAGON RIDGERS,,,,2224,3525.2,141.0
2034,1586.65,459.82,139.0563,2.6002,10,315,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
2035,201.79,482.67,-124.1481,-1.743,0,8201,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
2036,228.29,481.1,-119.1115,-1.4446,0,292,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
2037,248.95,474.37,-115.1849,-0.1654,50,202,Tropical rainforest,80,80,1,1,0,8,14.536,4,Boru,30,Chipia,4,HUMANS,,,,2141,860.8,34.4
2038,244.7,486.8,-115.9927,-2.528,50,223,Tropical rainforest,80,80,1,2,0,8,21.851,4,Boru,30,Chipia,4,HUMANS,,,,2141,845.4,33.8
2039,264.59,475.88,-112.2124,-0.4524,42,295,Tropical rainforest,80,80,1,0,0,15,15.581,4,Boru,30,Chipia,7,GODLINGS,,,,2141,694.9,27.8
2040,282.07,482.79,-108.8902,-1.7658,50,247,Tropical rainforest,80,80,1,0,0,1,13.355,4,Boru,31,Durmingia,7,GODLINGS,,,,2141,529.5,21.2
2041,297.07,472.37,-106.0393,0.2148,50,240,Tropical rainforest,80,80,1,1,0,27,18.065,4,Boru,31,Durmingia,4,HUMANS,,,,2141,492.1,19.7
2042,315.92,474.15,-102.4567,-0.1235,54,338,Tropical rainforest,80,80,1,0,0,13,19.785,4,Boru,31,Durmingia,8,SHIFTERS,,,,2141,325.5,13.0
2043,337.49,479.01,-98.3572,-1.0473,53,204,Tropical rainforest,80,80,1,0,0,1,12.582,4,Boru,31,Durmingia,4,HUMANS,,,,2141,209.8,8.4
2044,347.58,475.88,-96.4395,-0.4524,55,214,Tropical rainforest,80,80,1,1,0,4,16.623,4,Boru,31,Durmingia,4,HUMANS,,,,2141,285.2,11.4
2045,340.8,482.9,-97.7281,-1.7867,55,139,Tropical rainforest,80,80,1,2,0,4,9.833,4,Boru,31,Durmingia,4,HUMANS,,,,2141,199.3,8.0
2046,376.88,479.52,-90.8708,-1.1442,33,270,Tropical rainforest,80,80,1,2,206,124,37.701,4,Boru,31,Durmingia,4,HUMANS,,,,2141,579.9,23.2
2047,390.27,470.09,-88.3259,0.6482,30,231,Tropical rainforest,80,80,1,0,206,126,16.887,4,Boru,31,Durmingia,7,GODLINGS,,,,2141,677.2,27.1
2048,400.7,476.24,-86.3436,-0.5208,47,367,Tropical rainforest,80,80,1,0,0,1,23.453,4,Boru,31,Durmingia,4,HUMANS,,,,2141,829.0,33.2
2049,425.42,480.44,-81.6453,-1.3191,49,420,Tropical rainforest,80,80,1,0,0,9,39.713,4,Boru,31,Durmingia,4,HUMANS,,,,2141,1060.7,42.4
2050,444.7,476.92,-77.981,-0.6501,53,311,Tropical rainforest,80,80,1,0,0,0,16.287,4,Boru,32,Helsteria,7,GODLINGS,,,,2141,1250.4,50.0
2051,454.63,483.04,-76.0937,-1.8133,48,245,Tropical seasonal forest,70,50,1,0,0,0,8.313,4,Boru,32,Helsteria,4,HUMANS,,,,2141,1340.2,53.6
2052,483.87,472.26,-70.5364,0.2357,38,213,Grassland,50,30,1,0,0,3,4.479,4,Boru,28,Bosted,4,HUMANS,,,,1968,1163.6,46.5
2053,489.78,478.08,-69.4132,-0.8705,30,345,Volcanic,50,50,1,0,0,2,0.353,2,Cutho,48,Verro,7,GODLINGS,,,,1968,1108.9,44.4
2054,514.08,469.16,-64.7947,0.8249,30,407,Volcanic,50,50,1,0,93,385,0.646,2,Cutho,48,Verro,4,HUMANS,,,,1968,966.5,38.7
2055,537.35,468.92,-60.3721,0.8705,59,349,Volcanic,50,50,1,0,0,1,0.331,2,Cutho,48,Verro,4,HUMANS,,,,1968,835.1,33.4
2056,552.85,472.7,-57.4262,0.1521,58,287,Volcanic,50,50,1,0,0,1,0.265,2,Cutho,48,Verro,4,HUMANS,,,,1968,769.5,30.8
2057,565.46,481.17,-55.0295,-1.4579,59,363,Volcanic,50,50,1,0,0,2,0.342,2,Cutho,48,Verro,4,HUMANS,23,Verro,87213,1968,686.9,27.5
2058,588.61,469.71,-50.6297,0.7204,55,347,Volcanic,50,50,1,0,0,2,0.3,2,Cutho,48,Verro,7,GODLINGS,,,,1968,530.7,21.2
2059,598.11,476.8,-48.8241,-0.6272,53,347,Volcanic,50,50,1,0,0,0,0.318,2,Cutho,47,Cutho,4,HUMANS,,,,1968,462.2,18.5
2060,619.37,473.12,-44.7835,0.0722,56,327,Volcanic,50,50,1,0,0,0,0.302,2,Cutho,47,Cutho,4,HUMANS,,,,1968,343.5,13.7
2061,641.75,478.14,-40.53,-0.8819,51,242,Volcanic,50,50,1,0,0,9,0.229,2,Cutho,47,Cutho,4,HUMANS,,,,1968,201.6,8.1
2062,654.54,481.52,-38.0991,-1.5244,60,194,Volcanic,50,50,1,2,0,5,0.185,2,Cutho,47,Cutho,4,HUMANS,,,,1968,161.9,6.5
